icao,iata,name,lat,lon,tz,country
MU84,,Michael Farm Airport,38.899453,-94.229391,America/Chicago,US
MU88,,Yarbro Field,36.858,-90.399758,America/Chicago,US
MU89,,Woodland Airstrip,38.911925,-91.036194,America/Chicago,US
MU97,,Lexington Municipal Airport,39.209889,-93.927722,America/Chicago,US
MU98,,Eagles Nest Airport,36.518056,-93.684222,America/Chicago,US
MU99,,Walnut Glen Farm Airport,38.023889,-91.902083,America/Chicago,US
MUAT,,Antilla Airport,20.8388,-75.7328,America/Havana,CU
MUBA,BCA,Gustavo Rizo Airport,20.3653,-74.5062,America/Havana,CU
MUBE,,El Caribe Airport,22.3512,-83.399,America/Havana,CU
MUBO,,Batabano Airport,22.7186,-82.2686,America/Havana,CU
MUBR,BWW,Las Brujas Airport,22.6213,-79.1472,America/Havana,CU
MUBY,BYM,Carlos Manuel de Cespedes Airport,20.3964,-76.6214,America/Havana,CU
MUCA,AVI,Maximo Gomez Airport,22.0271,-78.7896,America/Havana,CU
MUCB,,Caibarien Airport,22.5064,-79.4698,America/Havana,CU
MUCC,CCC,Jardines Del Rey Airport,22.461,-78.3284,America/Havana,CU
MUCD,,Ciego De Avila Sur Airport,21.8212,-78.7567,America/Havana,CU
MUCF,CFG,Jaime Gonzalez Airport,22.15,-80.4142,America/Havana,CU
MUCL,CYO,Vilo Acuna International Airport,21.6165,-81.546,America/Havana,CU
MUCM,CMW,Ignacio Agramonte International Airport,21.4203,-77.8475,America/Havana,CU
MUCO,QCO,Colon Airport,22.7111,-80.9228,America/Havana,CU
MUCU,SCU,Antonio Maceo International Airport,19.9698,-75.8354,America/Havana,CU
MUCV,,Las Clavellinas Airport,22.2287,-84.372,America/Havana,CU
MUCY,,Cayajabo Airport,22.86444,-82.85583,America/Havana,CU
MUFL,,Florida Airport,21.4997,-78.2028,America/Havana,CU
MUGA,,Central Agramonte Airport,21.55,-78.23333,America/Havana,CU
MUGM,NBW,Leeward Point Field,19.9065,-75.2071,America/Havana,CU
MUGT,GAO,Mariana Grajales Airport,20.0853,-75.1583,America/Havana,CU
MUGV,,Guardalavaca Airport,21.1116,-75.8198,America/Havana,CU
MUHA,HAV,Jose Marti International Airport,22.9892,-82.4091,America/Havana,CU
MUHG,HOG,Frank Pais International Airport,20.7856,-76.3151,America/Havana,CU
MUIV,,Nuevitas Airport,21.5538,-77.2586,America/Havana,CU
MUKW,VRO,Kawama Airport,23.124,-81.3016,America/Havana,CU
MULB,,Ciudad Libertad Airport,23.0939,-82.4381,America/Havana,CU
MULM,LCL,La Coloma Airport,22.3361,-83.6419,America/Havana,CU
MUMA,UMA,Punta de Maisi Airport,20.2506,-74.1505,America/Havana,CU
MUMG,,Managua Airport,22.9699,-82.2748,America/Havana,CU
MUMH,,Matahambre Airport,22.5875,-83.945,America/Havana,CU
MUMJ,MJG,Mayajigua Airport,22.2308,-79.0622,America/Havana,CU
MUMO,MOA,Orestes Acosta Airport,20.6539,-74.9222,America/Havana,CU
MUMT,,Matanzas Airport,23.01,-81.51,America/Havana,CU
MUMZ,MZO,Sierra Maestra Airport,20.2881,-77.0892,America/Havana,CU
MUNB,QSN,San Nicolas De Bari Airport,22.7561,-81.9209,America/Havana,CU
MUNC,ICR,Nicaro Airport,20.6886,-75.5315,America/Havana,CU
MUNG,GER,Rafael Cabrera Airport,21.8347,-82.7838,America/Havana,CU
MUPA,,Punta Alegre Airport,22.38,-78.8175,America/Havana,CU
MUPB,UPB,Playa Baracoa Airport,23.0328,-82.5794,America/Havana,CU
MUPR,QPD,Pinar Del Rio Airport,22.4214,-83.6784,America/Havana,CU
MUSA,,San Antonio De Los Banos Airport,22.8715,-82.5093,America/Havana,CU
MUSC,SNU,Abel Santamaria Airport,22.4922,-79.9436,America/Havana,CU
MUSG,,Sagua La Grande Airport,22.8016,-80.0548,America/Havana,CU
MUSJ,SNJ,San Julian Air Base,22.0953,-84.152,America/Havana,CU
MUSL,,Joaquin de Aguero Airport,21.50946,-77.0206,America/Havana,CU
MUSN,SZJ,Siguanea Airport,21.6425,-82.9551,America/Havana,CU
MUSS,USS,Sancti Spiritus Airport,21.9704,-79.4427,America/Havana,CU
MUTD,TND,Alberto Delgado Airport,21.7883,-79.9972,America/Havana,CU
MUTI,,Manati Airport,21.3107,-76.9202,America/Havana,CU
MUVR,VRA,Juan Gualberto Gomez International Airport,23.0344,-81.4353,America/Havana,CU
MUVT,VTU,Hermanos Ameijeiras Airport,20.9876,-76.9358,America/Havana,CU
MWCB,CYB,Gerrard Smith International Airport,19.687,-79.8828,America/Cayman,KY
MWCL,LYB,Edward Bodden Airfield,19.667,-80.1,America/Cayman,KY
MWCR,GCM,Owen Roberts International Airport,19.2928,-81.3577,America/Cayman,KY
MY00,,Sieg's Farm Airport,43.894124,-94.493857,America/Chicago,US
MY01,,Roan Airport,48.145808,-96.752562,America/Chicago,US
MY02,,Demmers Field,44.632238,-93.54036,America/Chicago,US
MY10,,Deters Farms Airport,43.561079,-91.681536,America/Chicago,US
MY12,,Dykstra Acreage Airport,43.880803,-96.253087,America/Chicago,US
MY15,,Kastanek Airport,45.955798,-93.989428,America/Chicago,US
MY17,,Ries Farms Runway Airport,44.612083,-92.76691,America/Chicago,US
MY18,,Lino Air Park,45.187188,-93.130501,America/Chicago,US
MY29,,Kaiser's Airstrip,46.796894,-96.099611,America/Chicago,US
MY35,,Walker Field,44.931106,-92.812522,America/Chicago,US
MY37,,Eyota Airport,43.981725,-92.245883,America/Chicago,US
MY43,,Moyer Airport,45.278241,-95.877388,America/Chicago,US
MY46,,Hay Shakers Airport,44.279167,-94.213333,America/Chicago,US
MY50,,Frontenac Airport,44.502745,-92.361293,America/Chicago,US
MY52,,Turkey Track Airport,44.718578,-93.044102,America/Chicago,US
MY54,,Cloverleaf-East Bemidji Airport,47.438286,-94.812218,America/Chicago,US
MY56,,Robertson Field,47.252436,-92.859361,America/Chicago,US
MY57,,Fedor Airport,45.763298,-94.457503,America/Chicago,US
MY59,,Gasper Airport,47.901639,-96.612285,America/Chicago,US
MY66,,North Star Ranch Airport,46.070518,-93.847199,America/Chicago,US
MY68,,Johnsons Aero Repair Airport,45.777183,-96.391452,America/Chicago,US
MY72,,Isle Airport,46.159677,-93.461348,America/Chicago,US
MY80,,Rosenberg Airport,43.522178,-94.582478,America/Chicago,US
MY88,,Henning/Boldt Airport,43.560417,-95.825958,America/Chicago,US
MY90,,Al's Due North Airport,45.482185,-92.988551,America/Chicago,US
MY94,,Country Haven Airport,46.7525,-92.419167,America/Chicago,US
MY95,,Swanson Field,45.446389,-93.382778,America/Chicago,US
MY97,,Nielsen's Airport,44.598019,-93.126881,America/Chicago,US
MY99,,Johnston Airport,46.857458,-96.2352,America/Chicago,US
MYA0,,Mores Island Airport,26.3177,-77.5636,America/Nassau,BS
MYAB,MAY,Clarence A. Bain Airport,24.2877,-77.6846,America/Nassau,BS
MYAF,ASD,Andros Town Airport,24.6979,-77.7956,America/Nassau,BS
MYAG,,Castaway Cay Airport,26.090667,-77.540226,America/Nassau,BS
MYAK,COX,Congo Town Airport,24.1587,-77.5898,America/Nassau,BS
MYAM,MHH,Marsh Harbour International Airport,26.5114,-77.0835,America/Nassau,BS
MYAN,SAQ,San Andros Airport,25.0538,-78.049,America/Nassau,BS
MYAP,AXP,Spring Point Airport,22.4418,-73.9709,America/Nassau,BS
MYAS,,Sandy Point Airport,26.0046,-77.3955,America/Nassau,BS
MYAT,TCB,Treasure Cay Airport,26.7453,-77.3913,America/Nassau,BS
MYAW,WKR,Abaco I Walker C Airport,27.2667,-78.3997,America/Nassau,BS
MYAX,,Spanish Cay Airport,26.9503,-77.5438,America/Nassau,BS
MYBC,CCZ,Chub Cay Airport,25.4171,-77.8809,America/Nassau,BS
MYBG,GHC,Great Harbour Cay Airport,25.7383,-77.8401,America/Nassau,BS
MYBS,BIM,South Bimini Airport,25.6999,-79.2647,America/Nassau,BS
MYCA,ATC,Arthur's Town Airport,24.6294,-75.6738,America/Nassau,BS
MYCB,TBI,New Bight Airport,24.3153,-75.4523,America/Nassau,BS
MYCC,CXY,Cat Cay Airport,25.6,-79.267,America/Nassau,BS
MYCH,,Hawks News Airport,24.1536,-75.52,America/Nassau,BS
MYCI,CRI,Colonel Hill Airport,22.7456,-74.1824,America/Nassau,BS
MYCP,PWN,Pitts Town Airport,22.8297,-74.3461,America/Nassau,BS
MYCS,,Cay Sal Airport,23.6964,-80.3213,America/Nassau,BS
MYCX,,Cutlass Bay Airport,24.1489,-75.3981,America/Nassau,BS
MYEB,,Black Point Airstrip,24.08949,-76.39792,America/Nassau,BS
MYEF,GGT,Exuma International Airport,23.5626,-75.878,America/Nassau,BS
MYEG,,George Town Airport,23.4667,-75.7817,America/Nassau,BS
MYEH,ELH,North Eleuthera Airport,25.4749,-76.6835,America/Nassau,BS
MYEL,,Lee Stocking Airport,23.7756,-76.1036,America/Nassau,BS
MYEM,GHB,Governor's Harbour Airport,25.2847,-76.331,America/Nassau,BS
MYEN,NMC,Normans Cay Airport,24.5943,-76.8202,America/Nassau,BS
MYER,RSD,Rock Sound Airport,24.89508,-76.17688,America/Nassau,BS
MYES,TYM,Staniel Cay Airport,24.1691,-76.4391,America/Nassau,BS
MYEY,TCV,Torch Cay Airport,23.3972,-75.4969,America/Nassau,BS
MYGD,,Deep Water Cay Airport,26.6317,-77.9217,America/Nassau,BS
MYGF,FPO,Grand Bahama International Airport,26.5587,-78.6956,America/Nassau,BS
MYGM,,Auxiliary Airfield,26.6319,-78.3592,America/Nassau,BS
MYGW,WTD,West End Airport,26.6853,-78.975,America/Nassau,BS
MYIG,IGA,Inagua Airport,20.975,-73.6669,America/Nassau,BS
MYLD,LGI,Deadman's Cay Airport,23.179,-75.0936,America/Nassau,BS
MYLS,SML,Stella Maris Airport,23.58232,-75.26862,America/Nassau,BS
MYMM,MYG,Mayaguana Airport,22.3795,-73.0135,America/Nassau,BS
MYNN,NAS,Lynden Pindling International Airport,25.039,-77.4662,America/Nassau,BS
MYPI,PID,Nassau Paradise Island Airport,25.083,-77.3,America/Nassau,BS
MYRD,DCT,Duncan Town Airport,22.1818,-75.7295,America/Nassau,BS
MYRP,RCY,Rum Cay Airport,23.6844,-74.8362,America/Nassau,BS
MYSM,ZSA,San Salvador Airport,24.0633,-74.524,America/Nassau,BS
MYX4,,Big Whale Cay Airport,25.3996,-77.791,America/Nassau,BS
MYX5,,Cistern Field,25.7787,-77.8852,America/Nassau,BS
MYX7,,Rudder Cut Cay Airport,23.8864,-76.2537,America/Nassau,BS
MYX8,,Darby Island Airport,23.8503,-76.2282,America/Nassau,BS
MYXC,,Hog Key Airport,23.6007,-75.3393,America/Nassau,BS
MYXD,,Leaf Cay Airport,24.1492,-76.4664,America/Nassau,BS
MYXH,,Sampson Cay Airport,24.216,-76.4785,America/Nassau,BS
MYZ2,,Cape Eleuthera Airport,24.7899,-76.294,America/Nassau,BS
MYZ3,,Little Whale Cay Berry Islands Airport,25.4418,-77.7617,America/Nassau,BS
MZBG,BGK,Big Creek Airport,16.52,-88.40917,America/Belize,BZ
MZBZ,BZE,Philip S. W. Goldson International Airport,17.5391,-88.3082,America/Belize,BZ
MZCK,CUK,Caye Caulker Airport,17.73472,-88.03333,America/Belize,BZ
MZPB,DGA,Pelican Beach Airstrip,16.98232,-88.228497,America/Belize,BZ
MZPL,PLJ,Placencia Airport,16.53722,-88.36111,America/Belize,BZ
MZSL,MZE,Manatee Airport,17.27833,-89.02361,America/Belize,BZ
NA02,,Saure Airport,47.704978,-97.054805,America/Chicago,US
NA05,,Kraig Farms Airport,46.612193,-97.435648,America/Chicago,US
NA06,,Bouret Ranch Airport,47.862776,-98.972617,America/Chicago,US
NA07,,Kornkven Airstrip,48.886617,-100.694719,America/Chicago,US
NA10,,Anderson Private Airport,48.380559,-99.033744,America/Chicago,US
NA12,,Johnson Airport,47.431663,-100.841528,America/Chicago,US
NA13,,Linrud Airstrip,48.122082,-100.940442,America/Chicago,US
NA17,,Jacob Gust Airport,46.942746,-96.928973,America/Chicago,US
NA18,,Hought Airstrip,48.413358,-103.83576,America/Chicago,US
NA21,,Thompson Private Airport,46.228294,-97.236201,America/Chicago,US
NA32,,Johnson Airstrip,46.898599,-98.858718,America/Chicago,US
NA33,,Ripplinger Strip,48.001116,-99.925964,America/Chicago,US
NA38,,Sabbe Brothers Landing Strip,47.950562,-99.429577,America/Chicago,US
NA49,,Paul Airstrip,48.417776,-100.05458,America/Chicago,US
NA54,,Moser Airstrip,45.954995,-100.442072,America/Chicago,US
NA55,,Hager Strip,46.266071,-97.016196,America/Chicago,US
NA56,,Moffet Airstrip,46.302182,-96.991474,America/Chicago,US
NA60,,Dakota Airport,47.234978,-97.038418,America/Chicago,US
NA63,,Storseth Airstrip,48.666695,-103.856316,America/Chicago,US
NA65,,Anderson Strip,48.531381,-97.628142,America/Chicago,US
NA71,,M Bodvig Airstrip,46.99582,-99.671218,America/Chicago,US
NA73,,Welstad Farms Airstrip,48.563909,-101.000431,America/Chicago,US
NA75,,Lill Strip,47.67639,-99.3904,America/Chicago,US
NA79,,Philbrick Pvt Airstrip,47.404162,-100.882362,America/Chicago,US
NA81,,Central Valley Aviation Airport,47.628312,-97.086474,America/Chicago,US
NA84,,L Seckerson Airstrip,46.800539,-99.00511,America/Chicago,US
NA86,,Johnson Pvt Airstrip,47.333323,-97.900931,America/Chicago,US
NA88,,Regan Airstrip,47.223882,-100.423453,America/Chicago,US
NA90,,Circle Z Landing Strip,47.466664,-101.222654,America/Chicago,US
NA98,,Dilse Airstrip,46.302508,-103.170173,America/Denver,US
NC00,,Moretz Riverside Landing Airport,35.56,-79.193611,America/New_York,US
NC01,,Harvey Point Defense Testing Activity Airport,36.096222,-76.327056,America/New_York,US
NC02,,Boomerang Airport,35.212621,-81.866493,America/New_York,US
NC03,,Darr Field,35.906894,-79.989819,America/New_York,US
NC05,,Bradford Field,35.40875,-80.794238,America/New_York,US
NC06,,Elk River Airport,36.160403,-81.89678,America/New_York,US
NC08,,Tusquittee Landing Airport,35.085369,-83.736282,America/New_York,US
NC09,,Stoneriver Airport,35.884242,-80.772764,America/New_York,US
NC10,,Nocarva Airport,36.541813,-78.058048,America/New_York,US
NC11,,Deck Airpark,35.74154,-78.924731,America/New_York,US
NC12,,Lee Creek Airport,35.389612,-76.784656,America/New_York,US
NC13,,Yorks Field,35.753772,-79.667825,America/New_York,US
NC14,,Boone Inc Airport,36.196795,-81.63955,America/New_York,US
NC15,,Raeford Rhyne Airpark,35.957077,-80.978965,America/New_York,US
NC19,,Propst Airport,35.391807,-80.575622,America/New_York,US
NC21,,Aero Plantation Airport,34.991816,-80.748403,America/New_York,US
NC22,,Charles Field,35.227533,-78.555183,America/New_York,US
NC25,,Gold Hill Airport,35.509029,-80.311168,America/New_York,US
NC26,,Long Island Airpark,35.660742,-80.973339,America/New_York,US
NC27,,Lower Creek Airport,35.944575,-81.490094,America/New_York,US
NC28,,Meadstown Airstrip,36.200158,-76.235767,America/New_York,US
NC29,,Bradley Field,35.620139,-80.597565,America/New_York,US
NC30,,Miller Air Park,35.614027,-80.741459,America/New_York,US
NC31,,Quiet Acres Airport,35.764858,-80.024209,America/New_York,US
NC32,,Rivercliff Airport,36.025833,-80.436389,America/New_York,US
NC34,,Miles Airport,35.978922,-79.126861,America/New_York,US
NC35,,Mouse And Snake Ranch Airport,36.303444,-81.215201,America/New_York,US
NC36,,Cotton Gin Airport,36.208889,-75.864444,America/New_York,US
NC37,,Mountain View Aerodrome,36.340136,-79.841147,America/New_York,US
NC39,,Enochville Airport,35.524305,-80.647846,America/New_York,US
NC40,,Holeman Field,36.499722,-79.118611,America/New_York,US
NC42,,Piney Ridge Airport,36.067361,-80.701111,America/New_York,US
NC43,,Bear Pen Airport,34.12517,-78.338058,America/New_York,US
NC44,,Barclaysville Field,35.469681,-78.686714,America/New_York,US
NC48,,Safe Field,34.750108,-78.061519,America/New_York,US
NC49,,Boyd Field,35.528425,-77.198175,America/New_York,US
NC50,,Skyland Airport,36.460126,-81.361487,America/New_York,US
NC52,,Silver Creek Airport,35.728462,-81.728986,America/New_York,US
NC54,,Jackson Private Airport,34.877664,-76.356583,America/New_York,US
NC56,,Deer Run Airport,36.204722,-78.468889,America/New_York,US
NC58,,Gryder-Teague Airport,35.920966,-81.120081,America/New_York,US
NC59,,Alexander County Airport,35.850688,-81.14397,America/New_York,US
NC61,,Nc61 Airport,36.459444,-76.210833,America/New_York,US
NC63,,Robertson Field,36.135137,-80.184769,America/New_York,US
NC64,,Barringer Field,35.527778,-80.696667,America/New_York,US
NC65,,Yonder Airport,34.559613,-78.268054,America/New_York,US
NC66,,Ventosa Plantation Airport,36.131267,-77.295799,America/New_York,US
NC67,,Six Oaks Airport,35.467778,-82.4525,America/New_York,US
NC71,,Rockin A Airfield,34.917942,-79.052531,America/New_York,US
NC72,,Hinton Field,35.451025,-78.159428,America/New_York,US
NC73,,Hodges Farm Airport,35.438778,-76.449369,America/New_York,US
NC74,,Causey Airport,35.911786,-79.617646,America/New_York,US
NC75,,Schneider Haven Airstrip,35.898333,-80.720278,America/New_York,US
NC76,,Rondo Airport,35.221528,-82.203056,America/New_York,US
NC77,,Chalfant Airport,35.455695,-80.575622,America/New_York,US
NC81,,Cox Airport,35.751818,-78.859729,America/New_York,US
NC82,,Dublin Field,34.669614,-78.702517,America/New_York,US
NC84,,Ellis Airport,36.04256,-77.37722,America/New_York,US
NC86,,Rocking A Farm Airport,34.733611,-78.753056,America/New_York,US
NC93,,South River Airport,35.777778,-80.501389,America/New_York,US
NC97,,Dirt Dobber's Grass Strip,35.368744,-81.523589,America/New_York,US
NC99,,Bagwell Airport,35.674321,-78.607227,America/New_York,US
NCAI,AIT,Aitutaki Airport,-18.8309,-159.76401,Pacific/Rarotonga,CK
NCAT,AIU,Enua Airport,-19.9678,-158.119,Pacific/Rarotonga,CK
NCMG,MGS,Mangaia Island Airport,-21.89599,-157.90666,Pacific/Rarotonga,CK
NCMH,MHX,Manihiki Island Airport,-10.3767,-161.002,Pacific/Rarotonga,CK
NCMK,MUK,Mauke Airport,-20.1361,-157.345,Pacific/Rarotonga,CK
NCMN,,Manuae Airport,-19.2667,-158.96001,Pacific/Rarotonga,CK
NCMR,MOI,Mitiaro Island Airport,-19.8425,-157.703,Pacific/Rarotonga,CK
NCPY,PYE,Tongareva Airport,-9.01437,-158.03241,Pacific/Rarotonga,CK
NCRG,RAR,Rarotonga International Airport,-21.2027,-159.806,Pacific/Rarotonga,CK
ND02,,Ricketyback Field,47.811104,-97.960095,America/Chicago,US
ND07,,Punton Private Airport,47.003289,-97.406642,America/Chicago,US
ND09,,Bryn Airport,47.18865,-98.165575,America/Chicago,US
ND10,,Kadrmas Airport,46.991308,-102.795222,America/Chicago,US
ND12,,Snyders Airport,46.586528,-100.472222,America/Chicago,US
ND14,,Fordville Airport,48.236202,-97.799181,America/Chicago,US
ND15,,Simon Field,47.134686,-101.475208,America/North_Dakota/Center,US
ND16,,Frei Private Airport,47.441673,-102.242121,America/Denver,US
ND18,,Judy Strip,48.506408,-101.216825,America/Chicago,US
ND19,,Stokka Airport,47.433611,-98.417778,America/Chicago,US
ND22,,Fischer Airport,47.683335,-101.600442,America/Chicago,US
ND25,,Prop Wash Field,48.06455,-102.909592,America/Chicago,US
ND26,,Gajewski Field,47.89965,-103.662868,America/Chicago,US
ND29,,Flying M Ranch Airport,47.646501,-97.283051,America/Chicago,US
ND35,,Lindemann Airport,46.699975,-97.70038,America/Chicago,US
ND36,,Sundre Airport,48.191167,-101.202508,America/Chicago,US
ND38,,Blu Skyz Airport,48.13697,-101.157506,America/Chicago,US
ND40,,Rau Field,46.812425,-99.242378,America/Chicago,US
ND41,,Voller Airport,46.134711,-100.11317,America/Chicago,US
ND42,,Warren Pietsch Airport,48.103056,-101.078472,America/Chicago,US
ND43,,Flying S Ranch Airport,48.204146,-101.404515,America/Chicago,US
ND44,,Underwood Airport,47.466667,-101.133889,America/Chicago,US
ND47,,Geske Airfield,46.640806,-97.551122,America/Chicago,US
ND52,,True North Airpark,46.802778,-97.012222,America/Chicago,US
ND53,,Pueppke Airport,47.046389,-97.388056,America/Chicago,US
ND54,,Whitman Field,47.129157,-99.730387,America/Chicago,US
ND55,,Sperr Airport,46.788111,-98.536967,America/Chicago,US
ND56,,Rustad Airport,47.689056,-101.879314,America/Chicago,US
ND58,,Gudgel Airport,46.548725,-96.786974,America/Chicago,US
ND59,,Grieve Airport,46.987477,-97.529536,America/Chicago,US
ND60,,Douglas Portage Airport,47.958878,-97.479807,America/Chicago,US
ND62,,Brands Airport,46.84834,-102.457956,America/Denver,US
ND64,,Rue Ranch Airfield,47.818222,-99.215859,America/Chicago,US
ND68,,Vining Airport,46.955808,-97.3012,America/Chicago,US
ND72,,Lonetree Airstrip,47.684443,-100.08485,America/Chicago,US
ND73,,Peterson Airport,47.048309,-97.255643,America/Chicago,US
ND74,,Smith Pvt Airport,47.016641,-97.162864,America/Chicago,US
ND75,,Pete's Tractor Salvage Airport,47.719998,-100.26902,America/Chicago,US
ND82,,Y-Rock Airport,48.311303,-103.148025,America/Chicago,US
ND83,,Allmaras Aviation Airport,47.74284,-99.393254,America/Chicago,US
ND84,,Skaar Farm Airfield,47.74925,-99.222389,America/Chicago,US
ND85,,Humann Private Airstrip,46.493056,-100.178889,America/Chicago,US
ND86,,Peterson Airport,48.563889,-103.963056,America/Chicago,US
ND90,,Dahl Pvt Airport,45.966631,-97.733712,America/Chicago,US
ND92,,Ll Landing Airport,47.459404,-100.907125,America/Chicago,US
ND96,,Sauter Airport,46.800711,-100.678644,America/Chicago,US
ND98,,Cloud Nine Airport,46.760833,-100.655278,America/Chicago,US
ND99,,Ellig Field,46.720242,-96.809528,America/Chicago,US
NE01,,Schutte Airport,40.194735,-98.351997,America/Chicago,US
NE06,,Woolf Brothers Airport,42.824998,-98.425359,America/Chicago,US
NE08,,Larrabee Farm Airport,40.547772,-101.978236,America/Denver,US
NE09,,Simpson Airport,41.963338,-97.467274,America/Chicago,US
NE12,,Center Creek Field,40.098494,-98.977728,America/Chicago,US
NE15,,Frontier Field,40.617044,-100.726408,America/Chicago,US
NE20,,Bernadt Airport,40.186111,-96.211398,America/Chicago,US
NE21,,Clyde Airfield,40.292017,-99.593467,America/Chicago,US
NE24,,Bresette Airport,41.096814,-96.284072,America/Chicago,US
NE25,,Orr Field,41.181533,-100.859999,America/Chicago,US
NE26,,Treadway Air Airport,41.022319,-96.434558,America/Chicago,US
NE29,,Cavanaugh Airport,40.513903,-99.012029,America/Chicago,US
NE30,,Olson Field,40.573558,-99.420257,America/Chicago,US
NE33,,Arthur Municipal Airport,41.562546,-101.711929,America/Chicago,US
